,id,name,geometry,County,County Code,Year,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Age Adjusted Rate,Age Adjusted Rate Lower 95% Confidence Interval,Age Adjusted Rate Upper 95% Confidence Interval,Suicide_Death_Rate,Calculated_Age_Adjusted_Rate,binned
1601,37003,Alexander,"POLYGON ((-81.027953 36.047275, -81.110107 35.778905, -81.192262 35.822721, -81.33466199999999 35.795336, -81.329185 35.997983, -81.027953 36.047275))","Alexander County, NC",37003,2013,65,36930,176.0,135.8,224.3,171.2,131.6,219.1,176.0086650419713,176.25177051070114,"(143.859, 197.556]"
1602,37005,Alleghany,"POLYGON ((-80.978661 36.562108, -80.901984 36.562108, -80.967707 36.403276, -81.082723 36.430661, -81.25250800000001 36.364938, -81.35109300000001 36.573061, -80.978661 36.562108))","Alleghany County, NC",37005,2013,14,10939,Unreliable,70.0,214.7,,45.7,154.6,127.9824481214005,101.45475126883244,"(90.161, 143.859]"
1603,37007,Anson,"POLYGON ((-80.173551 35.149057, -80.074966 35.14358, -79.927088 34.80401, -80.321428 34.814964, -80.277612 35.198349, -80.173551 35.149057))","Anson County, NC",37007,2013,32,26161,122.3,83.7,172.7,106.1,72.1,150.5,122.31948320018347,111.77272620194107,"(90.161, 143.859]"
1604,37009,Ashe,"POLYGON ((-81.35109300000001 36.573061, -81.25250800000001 36.364938, -81.477062 36.238968, -81.73447899999999 36.392322, -81.679709 36.589492, -81.35109300000001 36.573061))","Ashe County, NC",37009,2013,58,27151,213.6,162.2,276.2,159.0,118.0,209.7,213.62012448896908,166.7779303711458,"(143.859, 197.556]"
1605,37011,Avery,"POLYGON ((-81.931648 36.266353, -81.92069499999999 36.288261, -81.811156 36.112998, -81.805679 35.959644, -81.898787 35.997983, -81.94260199999999 35.959644, -81.94807900000001 35.954167, -81.980941 35.910352, -82.079526 36.107521, -81.931648 36.266353))","Avery County, NC",37011,2013,23,17713,129.8,82.3,194.8,98.8,61.9,149.6,129.84813413876813,106.19808877883005,"(90.161, 143.859]"
1606,37013,Beaufort,"POLYGON ((-77.17218699999999 35.73509, -76.843571 35.707705, -76.640924 35.707705, -76.547816 35.390042, -76.602586 35.335273, -76.624493 35.253119, -76.89834 35.253119, -77.18861800000001 35.417427, -77.17218699999999 35.73509))","Beaufort County, NC",37013,2013,68,47464,143.3,111.3,181.6,117.7,90.0,151.2,143.26647564469914,122.16356398030359,"(90.161, 143.859]"
1607,37015,Bertie,"POLYGON ((-76.706647 36.244445, -76.66830899999999 36.01989, -76.690217 35.943213, -76.76141699999999 35.866536, -77.325542 36.07466, -77.29268 36.167768, -77.210526 36.244445, -76.706647 36.244445))","Bertie County, NC",37015,2013,17,20344,Unreliable,48.7,133.8,,35.3,104.1,83.56272119543846,70.55858011395571,"(35.927, 90.161]"
1608,37017,Bladen,"POLYGON ((-78.49213 34.847825, -78.25662199999999 34.55207, -78.25662199999999 34.398716, -78.87003900000001 34.48087, -78.9029 34.836871, -78.49213 34.858779, -78.49213 34.847825))","Bladen County, NC",37017,2013,52,34843,149.2,111.5,195.7,133.7,98.6,177.3,149.24088052119507,139.4083726770848,"(90.161, 143.859]"
1609,37019,Brunswick,"POLYGON ((-78.125175 34.365854, -78.032067 34.332993, -77.938959 33.927699, -78.541422 33.851022, -78.650961 33.94413, -78.16351400000001 34.354901, -78.125175 34.365854))","Brunswick County, NC",37019,2013,151,115301,131.0,110.1,151.9,117.0,96.6,137.4,130.96157015116952,118.4990937980862,"(90.161, 143.859]"
1610,37021,Buncombe,"POLYGON ((-82.276696 35.702228, -82.167157 35.526966, -82.265742 35.466719, -82.408142 35.472196, -82.747713 35.422904, -82.884636 35.68032, -82.408142 35.817244, -82.276696 35.702228))","Buncombe County, NC",37021,2013,417,247912,168.2,152.1,184.3,132.1,119.0,145.3,168.20484688115138,132.57521684989803,"(90.161, 143.859]"
1611,37023,Burke,"POLYGON ((-81.898787 35.997983, -81.805679 35.959644, -81.362047 35.767951, -81.53183199999999 35.570781, -81.53730899999999 35.565304, -81.586601 35.565304, -81.690663 35.581735, -81.82211 35.576258, -81.94260199999999 35.959644, -81.898787 35.997983))","Burke County, NC",37023,2013,142,89842,158.1,132.1,184.1,139.5,115.8,163.2,158.05525255448453,140.14844702845926,"(90.161, 143.859]"
1612,37025,Cabarrus,"POLYGON ((-80.737675 35.505058, -80.294043 35.505058, -80.507644 35.187396, -80.55146000000001 35.209303, -80.781491 35.505058, -80.737675 35.505058))","Cabarrus County, NC",37025,2013,246,187226,131.4,115.0,147.8,140.0,122.3,157.7,131.39200752032303,140.18213454376695,"(90.161, 143.859]"
1613,37027,Caldwell,"POLYGON ((-81.685186 36.123952, -81.54278600000001 36.118475, -81.329185 35.997983, -81.33466199999999 35.795336, -81.362047 35.767951, -81.805679 35.959644, -81.811156 36.112998, -81.685186 36.123952))","Caldwell County, NC",37027,2013,104,81990,126.8,102.5,151.2,121.0,97.2,144.8,126.84473716306867,121.45676188689633,"(90.161, 143.859]"
1614,37031,Carteret,"POLYGON ((-77.111941 34.639701, -77.16670999999999 34.787579, -77.09003300000001 34.80401, -76.712124 34.979272, -76.646401 35.01761, -76.27944599999999 34.940933, -76.536862 34.590409, -77.111941 34.639701))","Carteret County, NC",37031,2013,92,68434,134.4,108.4,164.9,109.5,87.2,135.7,134.43609901510945,112.67543644352595,"(90.161, 143.859]"
1615,37033,Caswell,"POLYGON ((-79.138409 36.5402, -79.15483999999999 36.244445, -79.24794799999999 36.244445, -79.25890200000001 36.244445, -79.532749 36.249922, -79.510841 36.5402, -79.47250200000001 36.5402, -79.34105599999999 36.5402, -79.220563 36.5402, -79.138409 36.5402))","Caswell County, NC",37033,2013,34,23190,146.6,101.5,204.9,113.3,78.0,159.2,146.6149202242346,119.14943824432434,"(90.161, 143.859]"
1616,37035,Catawba,"POLYGON ((-81.192262 35.822721, -81.110107 35.778905, -80.96223000000001 35.548874, -81.488016 35.570781, -81.53183199999999 35.570781, -81.362047 35.767951, -81.33466199999999 35.795336, -81.192262 35.822721))","Catawba County, NC",37035,2013,272,154810,175.7,154.8,196.6,162.3,142.7,181.8,175.69924423486853,162.4893647729836,"(143.859, 197.556]"
1617,37037,Chatham,"POLYGON ((-79.187701 35.872013, -79.017916 35.861059, -78.908377 35.866536, -78.913854 35.581735, -78.96862400000001 35.521489, -79.24247099999999 35.570781, -79.35201000000001 35.516012, -79.55465599999999 35.516012, -79.543702 35.844628, -79.24794799999999 35.87749, -79.187701 35.872013))","Chatham County, NC",37037,2013,108,66817,161.6,131.2,192.1,106.3,84.4,128.1,161.635511920619,107.77375294391062,"(90.161, 143.859]"
1618,37039,Cherokee,"POLYGON ((-83.7007 35.247642, -83.73903900000001 35.154534, -84.007409 34.984749, -84.12790200000001 34.990226, -84.319594 34.990226, -84.29221 35.209303, -84.02931700000001 35.291457, -83.7007 35.247642))","Cherokee County, NC",37039,2013,44,27218,161.7,117.5,217.0,137.1,96.0,189.8,161.65772650451908,146.50927551842048,"(143.859, 197.556]"
1619,37041,Chowan,"POLYGON ((-76.69569300000001 36.293737, -76.55877 36.353984, -76.410893 36.07466, -76.66830899999999 36.01989, -76.706647 36.244445, -76.69569300000001 36.293737))","Chowan County, NC",37041,2013,30,14726,203.7,137.5,290.8,150.4,98.3,220.4,203.72130924894745,162.3159744933514,"(143.859, 197.556]"
1620,37043,Clay,"POLYGON ((-83.73903900000001 35.154534, -83.481623 34.995703, -83.547346 34.990226, -83.93620900000001 34.984749, -84.007409 34.984749, -83.73903900000001 35.154534))","Clay County, NC",37043,2013,21,10584,198.4,122.8,303.3,131.3,77.8,207.5,198.4126984126984,145.33793738702093,"(143.859, 197.556]"
1621,37045,Cleveland,"POLYGON ((-81.586601 35.565304, -81.53730899999999 35.565304, -81.455155 35.417427, -81.329185 35.165488, -81.367524 35.165488, -81.76734 35.181919, -81.690663 35.581735, -81.586601 35.565304))","Cleveland County, NC",37045,2013,130,97047,134.0,110.9,157.0,125.7,103.7,147.7,133.95571218069597,126.03428196911187,"(90.161, 143.859]"
1622,37047,Columbus,"POLYGON ((-78.87003900000001 34.48087, -78.25662199999999 34.398716, -78.16351400000001 34.354901, -78.650961 33.94413, -79.072686 34.300131, -78.87003900000001 34.48087))","Columbus County, NC",37047,2013,116,57246,202.6,165.8,239.5,181.1,147.4,214.8,202.6342451874367,181.72874318602828,"(143.859, 197.556]"
1623,37049,Craven,"POLYGON ((-77.18861800000001 35.417427, -76.89834 35.253119, -76.712124 34.979272, -77.09003300000001 34.80401, -77.47341900000001 35.231211, -77.391265 35.34075, -77.18861800000001 35.417427))","Craven County, NC",37049,2013,133,104489,127.3,105.7,148.9,116.1,95.8,136.4,127.28612581228646,116.58582473683735,"(90.161, 143.859]"
1624,37051,Cumberland,"POLYGON ((-78.95219299999999 35.21478, -78.6181 35.247642, -78.49213 34.858779, -78.9029 34.836871, -79.034347 34.951887, -79.10007 35.176442, -79.094593 35.192872, -78.95219299999999 35.21478))","Cumberland County, NC",37051,2013,367,325871,112.6,101.1,124.1,130.4,116.7,144.1,112.6212519678032,130.72533807969515,"(90.161, 143.859]"
1625,37053,Currituck,"POLYGON ((-75.901537 36.551154, -75.86867599999999 36.551154, -75.77556800000001 36.233491, -75.79199800000001 36.228014, -75.88510599999999 36.162291, -76.312308 36.551154, -76.120615 36.551154, -75.901537 36.551154))","Currituck County, NC",37053,2013,22,24396,90.2,56.5,136.5,91.9,56.9,140.5,90.17871782259387,99.09206251981585,"(90.161, 143.859]"
1626,37055,Dare,"POLYGON ((-75.86867599999999 35.581735, -76.027507 35.669366, -76.000122 35.904875, -75.86867599999999 35.581735))","Dare County, NC",37055,2013,34,35019,97.1,67.2,135.7,98.1,67.1,138.5,97.09015106085269,103.65701756808369,"(90.161, 143.859]"
1627,37057,Davidson,"POLYGON ((-80.211889 36.008937, -80.04210399999999 36.008937, -80.04758099999999 35.921306, -80.06401200000001 35.505058, -80.184505 35.505058, -80.458352 35.740566, -80.398105 35.970598, -80.211889 36.008937))","Davidson County, NC",37057,2013,257,163420,157.3,138.0,176.5,147.2,128.9,165.5,157.2634928405336,147.47009384245007,"(143.859, 197.556]"
1628,37059,Davie,"POLYGON ((-80.69386 36.052752, -80.49669 36.047275, -80.398105 35.970598, -80.458352 35.740566, -80.688383 35.861059, -80.710291 35.850105, -80.69386 36.052752))","Davie County, NC",37059,2013,63,41554,151.6,116.5,194.0,124.6,94.4,161.4,151.6099533137604,129.4371947476225,"(90.161, 143.859]"
1629,37061,Duplin,"POLYGON ((-78.043021 35.192872, -77.834897 35.176442, -77.730835 35.006656, -77.67606600000001 34.973795, -77.681543 34.721856, -78.015636 34.732809, -78.114221 34.721856, -78.16351400000001 35.187396, -78.043021 35.192872))","Duplin County, NC",37061,2013,67,60084,111.5,86.4,141.6,105.1,81.1,134.0,111.51055189401505,108.11228511164659,"(90.161, 143.859]"
1630,37063,Durham,"POLYGON ((-78.95219299999999 36.238968, -78.804316 36.233491, -78.749546 36.069183, -78.908377 35.866536, -79.017916 35.861059, -78.95219299999999 36.238968))","Durham County, NC",37063,2013,283,288133,98.2,86.8,109.7,102.0,89.9,114.2,98.21853102560277,102.28301543855721,"(90.161, 143.859]"
1631,37065,Edgecombe,"POLYGON ((-77.697974 36.151337, -77.402219 36.00346, -77.352926 35.817244, -77.413173 35.822721, -77.65963499999999 35.674843, -77.82942 35.866536, -77.82942 35.866536, -77.697974 36.151337))","Edgecombe County, NC",37065,2013,61,55574,109.8,84.0,141.0,104.3,79.2,134.9,109.76355849857846,107.83784613795306,"(90.161, 143.859]"
1632,37067,Forsyth,"POLYGON ((-80.45287500000001 36.260876, -80.036627 36.255399, -80.04210399999999 36.008937, -80.211889 36.008937, -80.398105 35.970598, -80.49669 36.047275, -80.45287500000001 36.238968, -80.45287500000001 36.260876))","Forsyth County, NC",37067,2013,498,361220,137.9,125.8,150.0,126.0,114.8,137.2,137.8661203698577,126.12268260705035,"(90.161, 143.859]"
1633,37069,Franklin,"POLYGON ((-78.16351400000001 36.249922, -78.004682 36.200629, -78.05397499999999 36.134906, -78.25662199999999 35.817244, -78.546899 36.01989, -78.497607 36.173245, -78.305914 36.266353, -78.16351400000001 36.249922))","Franklin County, NC",37069,2013,101,62260,162.2,130.6,193.9,160.2,128.5,191.9,162.2229360745262,160.58210697048867,"(143.859, 197.556]"
1634,37071,Gaston,"POLYGON ((-81.455155 35.417427, -80.95675300000001 35.400996, -81.04438399999999 35.149057, -81.329185 35.165488, -81.455155 35.417427))","Gaston County, NC",37071,2013,286,209420,136.6,120.7,152.4,130.7,115.4,146.0,136.56766306942987,130.8364212451008,"(90.161, 143.859]"
1635,37077,Granville,"POLYGON ((-78.47022200000001 36.5402, -78.45926799999999 36.5402, -78.497607 36.173245, -78.546899 36.01989, -78.749546 36.069183, -78.804316 36.233491, -78.798839 36.5402, -78.733115 36.5402, -78.47022200000001 36.5402))","Granville County, NC",37077,2013,61,58275,104.7,80.1,134.5,98.0,74.6,126.4,104.67610467610469,101.04302262295974,"(90.161, 143.859]"
1636,37079,Greene,"POLYGON ((-77.681543 35.636505, -77.47341900000001 35.428381, -77.807512 35.368135, -77.823943 35.570781, -77.697974 35.652935, -77.681543 35.636505))","Greene County, NC",37079,2013,29,21232,136.6,91.5,196.2,132.1,88.4,189.6,136.586284853052,139.0067172408382,"(90.161, 143.859]"
1637,37081,Guilford,"POLYGON ((-80.036627 36.255399, -80.036627 36.255399, -79.532749 36.238968, -79.543702 35.899398, -80.036627 35.921306, -80.04758099999999 35.921306, -80.04210399999999 36.008937, -80.036627 36.255399))","Guilford County, NC",37081,2013,652,506610,128.7,118.8,138.6,120.8,111.4,130.1,128.69860444918183,120.8254926826726,"(90.161, 143.859]"
1638,37083,Halifax,"POLYGON ((-77.90062 36.507338, -77.29268 36.167768, -77.325542 36.07466, -77.402219 36.00346, -77.697974 36.151337, -78.004682 36.200629, -77.90062 36.507338))","Halifax County, NC",37083,2013,86,53453,160.9,128.7,198.7,139.6,110.7,173.7,160.88900529437075,143.39346963878918,"(90.161, 143.859]"
1639,37085,Harnett,"POLYGON ((-78.913854 35.581735, -78.711208 35.521489, -78.541422 35.313365, -78.6181 35.247642, -78.95219299999999 35.21478, -79.094593 35.192872, -79.18222400000001 35.307888, -78.96862400000001 35.521489, -78.913854 35.581735))","Harnett County, NC",37085,2013,137,124987,109.6,91.3,128.0,127.4,105.6,149.3,109.6113995855569,127.88511332763039,"(90.161, 143.859]"
1640,37087,Haywood,"POLYGON ((-82.961313 35.789859, -82.884636 35.68032, -82.747713 35.422904, -82.92297499999999 35.291457, -83.185868 35.516012, -83.257068 35.696751, -83.257068 35.713182, -82.961313 35.789859))","Haywood County, NC",37087,2013,108,59183,182.5,148.1,216.9,139.2,110.9,167.6,182.4848351722623,141.00609674784872,"(90.161, 143.859]"
1641,37089,Henderson,"POLYGON ((-82.408142 35.472196, -82.265742 35.466719, -82.260265 35.395519, -82.353373 35.192872, -82.572451 35.14358, -82.747713 35.422904, -82.408142 35.472196))","Henderson County, NC",37089,2013,264,109540,241.0,211.9,270.1,155.7,135.1,176.3,241.00785101332846,157.32226810554536,"(143.859, 197.556]"
1642,37091,Hertford,"POLYGON ((-76.914771 36.545677, -76.69569300000001 36.293737, -76.706647 36.244445, -77.210526 36.244445, -77.16670999999999 36.545677, -76.914771 36.545677))","Hertford County, NC",37091,2013,25,24431,102.3,66.2,151.1,88.4,56.0,132.6,102.32900822725226,95.25862068965517,"(90.161, 143.859]"
1643,37093,Hoke,"POLYGON ((-79.127455 35.165488, -79.10007 35.176442, -79.034347 34.951887, -79.34653299999999 34.836871, -79.46154799999999 35.044995, -79.127455 35.165488))","Hoke County, NC",37093,2013,31,51322,60.4,41.0,85.7,86.5,57.5,125.1,60.40294610498422,92.5277795927422,"(90.161, 143.859]"
1644,37097,Iredell,"POLYGON ((-80.880076 36.058229, -80.69386 36.052752, -80.710291 35.850105, -80.737675 35.505058, -80.781491 35.505058, -80.907461 35.516012, -80.94579899999999 35.488627, -80.96223000000001 35.548874, -81.110107 35.778905, -81.027953 36.047275, -80.880076 36.058229))","Iredell County, NC",37097,2013,223,164517,135.5,117.8,153.3,137.2,119.1,155.4,135.5483019991855,137.37000692296454,"(90.161, 143.859]"
1645,37099,Jackson,"POLYGON ((-83.207776 35.516012, -83.185868 35.516012, -82.92297499999999 35.291457, -83.010606 35.028564, -83.109191 35.00118, -83.33922200000001 35.329796, -83.207776 35.516012))","Jackson County, NC",37099,2013,51,40919,124.6,92.8,163.9,121.9,89.5,162.1,124.63647694225178,127.19163341837465,"(90.161, 143.859]"
1646,37101,Johnston,"POLYGON ((-78.25662199999999 35.817244, -78.190898 35.729613, -78.06492900000001 35.587212, -78.305914 35.28598, -78.541422 35.313365, -78.711208 35.521489, -78.25662199999999 35.817244))","Johnston County, NC",37101,2013,164,177967,92.2,78.0,106.3,110.7,93.4,128.1,92.15191580461546,111.09662907424537,"(90.161, 143.859]"
1647,37103,Jones,"POLYGON ((-77.47341900000001 35.231211, -77.09003300000001 34.80401, -77.16670999999999 34.787579, -77.67606600000001 34.973795, -77.730835 35.006656, -77.47341900000001 35.231211))","Jones County, NC",37103,2013,21,10215,205.6,127.3,314.3,167.0,99.0,263.9,205.58002936857562,184.84183940450515,"(143.859, 197.556]"
1648,37105,Lee,"POLYGON ((-79.24247099999999 35.570781, -78.96862400000001 35.521489, -79.18222400000001 35.307888, -79.35201000000001 35.516012, -79.24247099999999 35.570781))","Lee County, NC",37105,2013,71,60266,117.8,92.0,148.6,113.8,88.7,143.8,117.81103773271828,116.66309112083955,"(90.161, 143.859]"
1649,37107,Lenoir,"POLYGON ((-77.446034 35.379088, -77.391265 35.34075, -77.47341900000001 35.231211, -77.730835 35.006656, -77.834897 35.176442, -77.807512 35.368135, -77.47341900000001 35.428381, -77.446034 35.379088))","Lenoir County, NC",37107,2013,85,58914,144.3,115.2,178.4,123.0,97.6,153.1,144.27810028176665,126.25847697137179,"(90.161, 143.859]"
1650,37109,Lincoln,"POLYGON ((-81.488016 35.570781, -80.96223000000001 35.548874, -80.94579899999999 35.488627, -80.95675300000001 35.400996, -81.455155 35.417427, -81.53730899999999 35.565304, -81.53183199999999 35.570781, -81.488016 35.570781))","Lincoln County, NC",37109,2013,105,79740,131.7,106.5,156.9,137.0,110.3,163.7,131.67795334838223,137.41563086051508,"(90.161, 143.859]"
1651,37111,McDowell,"POLYGON ((-81.94807900000001 35.954167, -81.94260199999999 35.959644, -81.82211 35.576258, -82.167157 35.526966, -82.276696 35.702228, -82.13429499999999 35.822721, -81.980941 35.910352, -81.94807900000001 35.954167))","McDowell County, NC",37111,2013,75,44961,166.8,131.2,209.1,140.2,109.5,176.8,166.81123640488423,144.1710253290386,"(143.859, 197.556]"
1652,37113,Macon,"POLYGON ((-83.33922200000001 35.329796, -83.109191 35.00118, -83.481623 34.995703, -83.73903900000001 35.154534, -83.7007 35.247642, -83.678792 35.280503, -83.33922200000001 35.329796))","Macon County, NC",37113,2013,51,33857,150.6,112.2,198.1,101.2,73.2,136.3,150.63354697699148,106.9476843610393,"(90.161, 143.859]"
1653,37115,Madison,"POLYGON ((-82.786051 35.987029, -82.605312 36.041798, -82.506727 35.976075, -82.408142 35.817244, -82.884636 35.68032, -82.961313 35.789859, -82.901067 35.943213, -82.786051 35.987029))","Madison County, NC",37115,2013,33,21022,157.0,108.1,220.5,124.9,84.3,178.3,156.97840357720483,132.9414227474638,"(90.161, 143.859]"
1654,37117,Martin,"POLYGON ((-77.325542 36.07466, -76.76141699999999 35.866536, -76.843571 35.707705, -77.17218699999999 35.73509, -77.352926 35.817244, -77.402219 36.00346, -77.325542 36.07466))","Martin County, NC",37117,2013,28,23699,118.1,78.5,170.8,101.1,66.1,148.2,118.14844508207098,108.143198653259,"(90.161, 143.859]"
1655,37119,Mecklenburg,"POLYGON ((-80.907461 35.516012, -80.781491 35.505058, -80.55146000000001 35.209303, -80.84173699999999 35.00118, -80.907461 35.077857, -81.04438399999999 35.149057, -80.95675300000001 35.400996, -80.94579899999999 35.488627, -80.907461 35.516012))","Mecklenburg County, NC",37119,2013,701,990977,70.7,65.5,76.0,81.9,75.7,88.1,70.73827142305018,82.02764301636581,"(35.927, 90.161]"
1656,37121,Mitchell,"POLYGON ((-82.079526 36.107521, -81.980941 35.910352, -82.13429499999999 35.822721, -82.419096 36.07466, -82.221926 36.156814, -82.079526 36.107521))","Mitchell County, NC",37121,2013,31,15328,202.2,137.4,287.1,138.9,92.3,200.8,202.24425887265136,148.51781088906984,"(143.859, 197.556]"
1657,37123,Montgomery,"POLYGON ((-79.76825700000001 35.510535, -79.614903 35.165488, -79.729918 35.176442, -80.074966 35.14358, -80.184505 35.505058, -80.06401200000001 35.505058, -79.76825700000001 35.510535))","Montgomery County, NC",37123,2013,42,27571,152.3,109.8,205.9,130.6,93.3,177.8,152.33397410322442,136.51357592281755,"(90.161, 143.859]"
1658,37125,Moore,"POLYGON ((-79.35201000000001 35.516012, -79.18222400000001 35.307888, -79.094593 35.192872, -79.10007 35.176442, -79.127455 35.165488, -79.46154799999999 35.044995, -79.614903 35.165488, -79.76825700000001 35.510535, -79.55465599999999 35.516012, -79.35201000000001 35.516012))","Moore County, NC",37125,2013,125,91587,136.5,112.6,160.4,94.3,75.6,112.9,136.48225184796968,96.05994853295094,"(90.161, 143.859]"
1659,37127,Nash,"POLYGON ((-78.05397499999999 36.134906, -78.004682 36.200629, -77.697974 36.151337, -77.82942 35.866536, -78.190898 35.729613, -78.25662199999999 35.817244, -78.05397499999999 36.134906))","Nash County, NC",37127,2013,138,95093,145.1,120.9,169.3,128.9,107.0,150.7,145.1210919836371,129.15154513436974,"(90.161, 143.859]"
1660,37129,New Hanover,"POLYGON ((-77.96086699999999 34.376808, -77.714404 34.294654, -77.938959 33.927699, -78.032067 34.332993, -77.96086699999999 34.376808))","New Hanover County, NC",37129,2013,248,213267,116.3,101.8,130.8,107.1,93.5,120.6,116.2861577271683,107.25146883967606,"(90.161, 143.859]"
1661,37131,Northampton,"POLYGON ((-77.298157 36.545677, -77.16670999999999 36.545677, -77.210526 36.244445, -77.29268 36.167768, -77.90062 36.507338, -77.90062 36.545677, -77.76917400000001 36.545677, -77.298157 36.545677))","Northampton County, NC",37131,2013,30,20839,144.0,97.1,205.5,99.2,65.4,144.4,143.96084265079898,106.34494880598886,"(90.161, 143.859]"
1662,37133,Onslow,"POLYGON ((-77.67606600000001 34.973795, -77.16670999999999 34.787579, -77.111941 34.639701, -77.517235 34.442532, -77.681543 34.721856, -77.67606600000001 34.973795))","Onslow County, NC",37133,2013,152,185220,82.1,69.0,95.1,108.0,89.6,126.4,82.06457186049023,109.06169906327895,"(90.161, 143.859]"
1663,37135,Orange,"POLYGON ((-79.24794799999999 36.244445, -79.15483999999999 36.244445, -78.95219299999999 36.238968, -79.017916 35.861059, -79.187701 35.872013, -79.24794799999999 35.87749, -79.25890200000001 36.244445, -79.24794799999999 36.244445))","Orange County, NC",37135,2013,112,140352,79.8,65.0,94.6,97.6,79.1,116.2,79.79936160510715,98.0423100712443,"(90.161, 143.859]"
1664,37137,Pamlico,"POLYGON ((-76.624493 35.253119, -76.602586 35.335273, -76.646401 35.01761, -76.712124 34.979272, -76.89834 35.253119, -76.624493 35.253119))","Pamlico County, NC",37137,2013,16,12953,Unreliable,70.6,200.6,,59.8,202.1,123.52350806762912,135.63758389261744,"(90.161, 143.859]"
1665,37139,Pasquotank,"POLYGON ((-76.493047 36.512815, -76.049415 36.184199, -76.19181500000001 36.118475, -76.454708 36.375892, -76.493047 36.512815))","Pasquotank County, NC",37139,2013,55,39981,137.6,103.6,179.1,117.1,87.7,153.2,137.56534353818066,121.17508068827037,"(90.161, 143.859]"
1666,37141,Pender,"POLYGON ((-78.015636 34.732809, -77.681543 34.721856, -77.517235 34.442532, -77.714404 34.294654, -77.96086699999999 34.376808, -78.032067 34.332993, -78.125175 34.365854, -78.16351400000001 34.354901, -78.25662199999999 34.398716, -78.25662199999999 34.55207, -78.114221 34.721856, -78.015636 34.732809))","Pender County, NC",37141,2013,75,55334,135.5,106.6,169.9,125.0,97.8,157.5,135.5405356561969,128.4328986952691,"(90.161, 143.859]"
1667,37143,Perquimans,"POLYGON ((-76.454708 36.375892, -76.19181500000001 36.118475, -76.410893 36.07466, -76.55877 36.353984, -76.454708 36.375892))","Perquimans County, NC",37143,2013,23,13601,169.1,107.2,253.7,125.9,77.9,192.4,169.10521285199619,136.58096444550068,"(90.161, 143.859]"
1668,37145,Person,"POLYGON ((-79.138409 36.5402, -78.798839 36.5402, -78.804316 36.233491, -78.95219299999999 36.238968, -79.15483999999999 36.244445, -79.138409 36.5402))","Person County, NC",37145,2013,49,39276,124.8,92.3,164.9,112.4,82.3,149.9,124.75812200835115,117.109375,"(90.161, 143.859]"
1669,37147,Pitt,"POLYGON ((-77.413173 35.822721, -77.352926 35.817244, -77.17218699999999 35.73509, -77.18861800000001 35.417427, -77.391265 35.34075, -77.446034 35.379088, -77.47341900000001 35.428381, -77.681543 35.636505, -77.697974 35.652935, -77.65963499999999 35.674843, -77.413173 35.822721))","Pitt County, NC",37147,2013,181,174263,103.9,88.7,119.0,118.4,100.8,135.9,103.86599565025277,118.61892455748787,"(90.161, 143.859]"
1670,37149,Polk,"POLYGON ((-82.09048 35.357181, -81.969987 35.187396, -82.216449 35.198349, -82.353373 35.192872, -82.260265 35.395519, -82.09048 35.357181))","Polk County, NC",37149,2013,45,20411,220.5,160.8,295.0,108.7,77.3,148.6,220.46935475968837,114.99949841189074,"(90.161, 143.859]"
1671,37151,Randolph,"POLYGON ((-80.036627 35.921306, -79.543702 35.899398, -79.543702 35.844628, -79.55465599999999 35.516012, -79.76825700000001 35.510535, -80.06401200000001 35.505058, -80.04758099999999 35.921306, -80.036627 35.921306))","Randolph County, NC",37151,2013,252,142577,176.7,154.9,198.6,169.1,148.0,190.3,176.7466000827623,169.38616246692374,"(143.859, 197.556]"
1672,37153,Richmond,"POLYGON ((-79.729918 35.176442, -79.614903 35.165488, -79.46154799999999 35.044995, -79.686103 34.80401, -79.927088 34.80401, -80.074966 35.14358, -79.729918 35.176442))","Richmond County, NC",37153,2013,76,46405,163.8,129.0,205.0,154.9,121.7,194.5,163.77545523111732,158.79788201355422,"(143.859, 197.556]"
1673,37155,Robeson,"POLYGON ((-79.034347 34.951887, -78.9029 34.836871, -78.87003900000001 34.48087, -79.072686 34.300131, -79.45059500000001 34.623271, -79.46154799999999 34.628748, -79.34653299999999 34.836871, -79.034347 34.951887))","Robeson County, NC",37155,2013,183,134841,135.7,116.1,155.4,146.3,124.9,167.8,135.71539813558192,146.564635550891,"(143.859, 197.556]"
1674,37157,Rockingham,"POLYGON ((-79.96542700000001 36.5402, -79.713488 36.5402, -79.510841 36.5402, -79.532749 36.249922, -79.532749 36.238968, -80.036627 36.255399, -80.025673 36.5402, -79.96542700000001 36.5402))","Rockingham County, NC",37157,2013,137,91878,149.1,124.1,174.1,123.7,102.3,145.2,149.11077733516183,124.37319795828486,"(90.161, 143.859]"
1675,37159,Rowan,"POLYGON ((-80.688383 35.861059, -80.458352 35.740566, -80.184505 35.505058, -80.233797 35.505058, -80.294043 35.505058, -80.737675 35.505058, -80.710291 35.850105, -80.688383 35.861059))","Rowan County, NC",37159,2013,238,138323,172.1,150.2,193.9,156.7,136.4,177.0,172.0610455238825,157.04744697846303,"(143.859, 197.556]"
